class,filename,image_path
budding,20260328_1010_budding_85_rot60.jpg,data/raw/budding/20260328_1010_budding_85_rot60.jpg
pre_bloom,20260328_1108_pre_bloom_60_rot45.jpg,data/raw/pre_bloom/20260328_1108_pre_bloom_60_rot45.jpg
budding,20260328_1121_budding_189_cdown.jpg,data/raw/budding/20260328_1121_budding_189_cdown.jpg
seed_formation,20260328_1020_seed_formation_50_bup.jpg,data/raw/seed_formation/20260328_1020_seed_formation_50_bup.jpg
pre_bloom,20260731_1657_pre_bloom_83_cdown.jpg,data/raw/pre_bloom/20260731_1657_pre_bloom_83_cdown.jpg
vegetative,20260712_0838_vegetative_102_rot60.jpg,data/raw/vegetative/20260712_0838_vegetative_102_rot60.jpg
vegetative,20260328_1117_vegetative_90_bup.jpg,data/raw/vegetative/20260328_1117_vegetative_90_bup.jpg
pre_bloom,20260722_1742_pre_bloom_16_cdown.jpg,data/raw/pre_bloom/20260722_1742_pre_bloom_16_cdown.jpg
budding,20260328_1121_budding_185_cdown.jpg,data/raw/budding/20260328_1121_budding_185_cdown.jpg
seed_formation,20260722_1745_seed_formation_13_rot45.jpg,data/raw/seed_formation/20260722_1745_seed_formation_13_rot45.jpg
wilting,20260819_1718_wilting_37_rot30.jpg,data/raw/wilting/20260819_1718_wilting_37_rot30.jpg
budding,20260328_1042_budding_130_cup.jpg,data/raw/budding/20260328_1042_budding_130_cup.jpg
full_bloom,20260715_1556_full_bloom_6_cdown.jpg,data/raw/full_bloom/20260715_1556_full_bloom_6_cdown.jpg
vegetative,20260328_1037_vegetative_44_sdown.jpg,data/raw/vegetative/20260328_1037_vegetative_44_sdown.jpg
pre_bloom,20260328_1108_pre_bloom_48_rot60.jpg,data/raw/pre_bloom/20260328_1108_pre_bloom_48_rot60.jpg
pre_bloom,20260328_1043_pre_bloom_36_rot30.jpg,data/raw/pre_bloom/20260328_1043_pre_bloom_36_rot30.jpg
pre_bloom,20260726_1337_pre_bloom_33_bup.jpg,data/raw/pre_bloom/20260726_1337_pre_bloom_33_bup.jpg
pre_bloom,20260727_1711_pre_bloom_56_sdown.jpg,data/raw/pre_bloom/20260727_1711_pre_bloom_56_sdown.jpg
full_bloom,20260328_1052_full_bloom_71_rot30.jpg,data/raw/full_bloom/20260328_1052_full_bloom_71_rot30.jpg
budding,20260328_1121_budding_187_bdown.jpg,data/raw/budding/20260328_1121_budding_187_bdown.jpg
seed_formation,20260328_1009_seed_formation_25_cdown.jpg,data/raw/seed_formation/20260328_1009_seed_formation_25_cdown.jpg
vegetative,20260328_1116_vegetative_74_cup.jpg,data/raw/vegetative/20260328_1116_vegetative_74_cup.jpg
budding,20260328_1111_budding_177_rot60.jpg,data/raw/budding/20260328_1111_budding_177_rot60.jpg
full_bloom,20260328_1114_full_bloom_130_sdown.jpg,data/raw/full_bloom/20260328_1114_full_bloom_130_sdown.jpg
budding,budding3_0000_budding_225_bdown.jpg,data/raw/budding/budding3_0000_budding_225_bdown.jpg
vegetative,20260328_1002_vegetative_1_rot60.jpg,data/raw/vegetative/20260328_1002_vegetative_1_rot60.jpg
pre_bloom,20260731_1656_pre_bloom_80.jpg,data/raw/pre_bloom/20260731_1656_pre_bloom_80.jpg
seed_formation,20260328_1009_seed_formation_28_cup.jpg,data/raw/seed_formation/20260328_1009_seed_formation_28_cup.jpg
full_bloom,20260328_1051_full_bloom_49_cup.jpg,data/raw/full_bloom/20260328_1051_full_bloom_49_cup.jpg
budding,20260328_1122_budding_209_bup.jpg,data/raw/budding/20260328_1122_budding_209_bup.jpg
budding,20260328_1011_budding_105.jpg,data/raw/budding/20260328_1011_budding_105.jpg
budding,20260328_1121_budding_186.jpg,data/raw/budding/20260328_1121_budding_186.jpg
vegetative,20260722_1821_vegetative_151_bdown.jpg,data/raw/vegetative/20260722_1821_vegetative_151_bdown.jpg
seed_formation,20260722_1754_seed_formation_158_rot60.jpg,data/raw/seed_formation/20260722_1754_seed_formation_158_rot60.jpg
vegetative,20260804_1656_vegetative_156_rot60.jpg,data/raw/vegetative/20260804_1656_vegetative_156_rot60.jpg
budding,20260328_1055_budding_140_rot60.jpg,data/raw/budding/20260328_1055_budding_140_rot60.jpg
pre_bloom,20260811_1640_pre_bloom_123_cdown.jpg,data/raw/pre_bloom/20260811_1640_pre_bloom_123_cdown.jpg
wilting,20260727_1724_wilting_11_bup.jpg,data/raw/wilting/20260727_1724_wilting_11_bup.jpg
seed_formation,20260328_1020_seed_formation_53_sdown.jpg,data/raw/seed_formation/20260328_1020_seed_formation_53_sdown.jpg
pre_bloom,20260811_1639_pre_bloom_110.jpg,data/raw/pre_bloom/20260811_1639_pre_bloom_110.jpg
seed_formation,20260328_1039_seed_formation_79_rot45.jpg,data/raw/seed_formation/20260328_1039_seed_formation_79_rot45.jpg
pre_bloom,20260328_1109_pre_bloom_68_bdown.jpg,data/raw/pre_bloom/20260328_1109_pre_bloom_68_bdown.jpg
vegetative,20260712_0901_vegetative_117_bdown.jpg,data/raw/vegetative/20260712_0901_vegetative_117_bdown.jpg
seed_formation,20260727_1715_seed_formation_26_bdown.jpg,data/raw/seed_formation/20260727_1715_seed_formation_26_bdown.jpg
budding,20260328_1010_budding_81_rot30.jpg,data/raw/budding/20260328_1010_budding_81_rot30.jpg
pre_bloom,20260328_1042_pre_bloom_33_cup.jpg,data/raw/pre_bloom/20260328_1042_pre_bloom_33_cup.jpg
vegetative,20260804_1656_vegetative_161_bdown.jpg,data/raw/vegetative/20260804_1656_vegetative_161_bdown.jpg
seed_formation,20260328_1007_seed_formation_5_sup.jpg,data/raw/seed_formation/20260328_1007_seed_formation_5_sup.jpg
seed_formation,20260328_1009_seed_formation_25_rot45.jpg,data/raw/seed_formation/20260328_1009_seed_formation_25_rot45.jpg
seed_formation,20260328_1009_seed_formation_33_rot30.jpg,data/raw/seed_formation/20260328_1009_seed_formation_33_rot30.jpg
seed_formation,20260328_1039_seed_formation_80_sup.jpg,data/raw/seed_formation/20260328_1039_seed_formation_80_sup.jpg
pre_bloom,20260328_1003_pre_bloom_2_bdown.jpg,data/raw/pre_bloom/20260328_1003_pre_bloom_2_bdown.jpg
wilting,20260824_1721_wilting_109_cdown.jpg,data/raw/wilting/20260824_1721_wilting_109_cdown.jpg
budding,20260328_1121_budding_187_rot45.jpg,data/raw/budding/20260328_1121_budding_187_rot45.jpg
budding,20260328_1010_budding_78_cdown.jpg,data/raw/budding/20260328_1010_budding_78_cdown.jpg
vegetative,20260328_1117_vegetative_90.jpg,data/raw/vegetative/20260328_1117_vegetative_90.jpg
full_bloom,20260328_1054_full_bloom_86_sdown.jpg,data/raw/full_bloom/20260328_1054_full_bloom_86_sdown.jpg
vegetative,20260328_1046_vegetative_55_cdown.jpg,data/raw/vegetative/20260328_1046_vegetative_55_cdown.jpg
full_bloom,flowerin_0000_full_bloom_156_rot45.jpg,data/raw/full_bloom/flowerin_0000_full_bloom_156_rot45.jpg
wilting,20260824_1706_wilting_61_cdown.jpg,data/raw/wilting/20260824_1706_wilting_61_cdown.jpg
pre_bloom,20260731_1708_pre_bloom_90_cdown.jpg,data/raw/pre_bloom/20260731_1708_pre_bloom_90_cdown.jpg
wilting,20260814_1636_wilting_15_sup.jpg,data/raw/wilting/20260814_1636_wilting_15_sup.jpg
seed_formation,20260328_1023_seed_formation_71_rot30.jpg,data/raw/seed_formation/20260328_1023_seed_formation_71_rot30.jpg
pre_bloom,20260722_1742_pre_bloom_17_sdown.jpg,data/raw/pre_bloom/20260722_1742_pre_bloom_17_sdown.jpg
vegetative,20260328_1015_vegetative_12_rot60.jpg,data/raw/vegetative/20260328_1015_vegetative_12_rot60.jpg
full_bloom,20260328_1116_full_bloom_143_rot45.jpg,data/raw/full_bloom/20260328_1116_full_bloom_143_rot45.jpg
budding,20260328_1005_budding_51_bup.jpg,data/raw/budding/20260328_1005_budding_51_bup.jpg
pre_bloom,20260727_1736_pre_bloom_69_bdown.jpg,data/raw/pre_bloom/20260727_1736_pre_bloom_69_bdown.jpg
pre_bloom,20260731_1656_pre_bloom_79_bdown.jpg,data/raw/pre_bloom/20260731_1656_pre_bloom_79_bdown.jpg
wilting,20260824_1708_wilting_79.jpg,data/raw/wilting/20260824_1708_wilting_79.jpg
full_bloom,20260328_1114_full_bloom_130_bdown.jpg,data/raw/full_bloom/20260328_1114_full_bloom_130_bdown.jpg
budding,20260328_1005_budding_49_bup.jpg,data/raw/budding/20260328_1005_budding_49_bup.jpg
seed_formation,20260328_1021_seed_formation_60_sdown.jpg,data/raw/seed_formation/20260328_1021_seed_formation_60_sdown.jpg
full_bloom,20260328_1053_full_bloom_79_rot45.jpg,data/raw/full_bloom/20260328_1053_full_bloom_79_rot45.jpg
full_bloom,20260328_1037_full_bloom_34_cup.jpg,data/raw/full_bloom/20260328_1037_full_bloom_34_cup.jpg
pre_bloom,20260731_1656_pre_bloom_81_bup.jpg,data/raw/pre_bloom/20260731_1656_pre_bloom_81_bup.jpg
budding,20260328_1059_budding_156_rot45.jpg,data/raw/budding/20260328_1059_budding_156_rot45.jpg
vegetative,20260328_1117_vegetative_84_bup.jpg,data/raw/vegetative/20260328_1117_vegetative_84_bup.jpg
seed_formation,20260328_1040_seed_formation_103_cdown.jpg,data/raw/seed_formation/20260328_1040_seed_formation_103_cdown.jpg
wilting,20260819_1717_wilting_31_rot30.jpg,data/raw/wilting/20260819_1717_wilting_31_rot30.jpg
seed_formation,20260328_1007_seed_formation_4_rot30.jpg,data/raw/seed_formation/20260328_1007_seed_formation_4_rot30.jpg
pre_bloom,20260328_1109_pre_bloom_69_rot30.jpg,data/raw/pre_bloom/20260328_1109_pre_bloom_69_rot30.jpg
full_bloom,20260715_1556_full_bloom_7_cdown.jpg,data/raw/full_bloom/20260715_1556_full_bloom_7_cdown.jpg
wilting,20260814_1637_wilting_14_rot45.jpg,data/raw/wilting/20260814_1637_wilting_14_rot45.jpg
seed_formation,20260328_1039_seed_formation_79_sdown.jpg,data/raw/seed_formation/20260328_1039_seed_formation_79_sdown.jpg
full_bloom,20260722_1744_full_bloom_22_rot30.jpg,data/raw/full_bloom/20260722_1744_full_bloom_22_rot30.jpg
full_bloom,20260727_1709_full_bloom_47_rot60.jpg,data/raw/full_bloom/20260727_1709_full_bloom_47_rot60.jpg
full_bloom,20260328_1052_full_bloom_59_bdown.jpg,data/raw/full_bloom/20260328_1052_full_bloom_59_bdown.jpg
vegetative,20260328_1046_vegetative_59.jpg,data/raw/vegetative/20260328_1046_vegetative_59.jpg
budding,20260328_1055_budding_135_cup.jpg,data/raw/budding/20260328_1055_budding_135_cup.jpg
wilting,20260722_1658_wilting_6_cup.jpg,data/raw/wilting/20260722_1658_wilting_6_cup.jpg
seed_formation,20260328_1020_seed_formation_45.jpg,data/raw/seed_formation/20260328_1020_seed_formation_45.jpg
pre_bloom,20260731_1656_pre_bloom_81_cdown.jpg,data/raw/pre_bloom/20260731_1656_pre_bloom_81_cdown.jpg
pre_bloom,20260731_1656_pre_bloom_79_rot30.jpg,data/raw/pre_bloom/20260731_1656_pre_bloom_79_rot30.jpg
budding,20260328_1121_budding_198_rot60.jpg,data/raw/budding/20260328_1121_budding_198_rot60.jpg
full_bloom,20260328_1036_full_bloom_32_bup.jpg,data/raw/full_bloom/20260328_1036_full_bloom_32_bup.jpg
full_bloom,20260328_1114_full_bloom_133_rot30.jpg,data/raw/full_bloom/20260328_1114_full_bloom_133_rot30.jpg
seed_formation,20260328_1039_seed_formation_87_rot60.jpg,data/raw/seed_formation/20260328_1039_seed_formation_87_rot60.jpg
pre_bloom,20260731_1708_pre_bloom_89.jpg,data/raw/pre_bloom/20260731_1708_pre_bloom_89.jpg
full_bloom,20260328_1112_full_bloom_125_sup.jpg,data/raw/full_bloom/20260328_1112_full_bloom_125_sup.jpg
full_bloom,bloom4.p_0000_full_bloom_146.jpg,data/raw/full_bloom/bloom4.p_0000_full_bloom_146.jpg
full_bloom,flowerin_0000_full_bloom_149_cup.jpg,data/raw/full_bloom/flowerin_0000_full_bloom_149_cup.jpg
vegetative,vegetati_0000_vegetative_173_bdown.jpg,data/raw/vegetative/vegetati_0000_vegetative_173_bdown.jpg
full_bloom,20260722_1803_full_bloom_25_bup.jpg,data/raw/full_bloom/20260722_1803_full_bloom_25_bup.jpg
budding,20260328_1005_budding_34_sdown.jpg,data/raw/budding/20260328_1005_budding_34_sdown.jpg
seed_formation,20260328_1039_seed_formation_83_rot45.jpg,data/raw/seed_formation/20260328_1039_seed_formation_83_rot45.jpg
seed_formation,20260328_1021_seed_formation_60_sup.jpg,data/raw/seed_formation/20260328_1021_seed_formation_60_sup.jpg
full_bloom,20260727_1707_full_bloom_31_sdown.jpg,data/raw/full_bloom/20260727_1707_full_bloom_31_sdown.jpg
vegetative,20260712_0902_vegetative_132_cup.jpg,data/raw/vegetative/20260712_0902_vegetative_132_cup.jpg
budding,20260328_1121_budding_188_cdown.jpg,data/raw/budding/20260328_1121_budding_188_cdown.jpg
pre_bloom,20260328_1003_pre_bloom_5_rot45.jpg,data/raw/pre_bloom/20260328_1003_pre_bloom_5_rot45.jpg
seed_formation,20260328_1020_seed_formation_47_rot60.jpg,data/raw/seed_formation/20260328_1020_seed_formation_47_rot60.jpg
vegetative,20260712_0902_vegetative_129.jpg,data/raw/vegetative/20260712_0902_vegetative_129.jpg
vegetative,20260328_1117_vegetative_87_bdown.jpg,data/raw/vegetative/20260328_1117_vegetative_87_bdown.jpg
vegetative,20260328_1032_vegetative_34_cup.jpg,data/raw/vegetative/20260328_1032_vegetative_34_cup.jpg
budding,20260328_1005_budding_62_rot60.jpg,data/raw/budding/20260328_1005_budding_62_rot60.jpg
budding,20260328_1055_budding_143.jpg,data/raw/budding/20260328_1055_budding_143.jpg
pre_bloom,20260722_1743_pre_bloom_22_rot45.jpg,data/raw/pre_bloom/20260722_1743_pre_bloom_22_rot45.jpg
full_bloom,20260328_1114_full_bloom_129_bdown.jpg,data/raw/full_bloom/20260328_1114_full_bloom_129_bdown.jpg
vegetative,20260712_0902_vegetative_135_rot30.jpg,data/raw/vegetative/20260712_0902_vegetative_135_rot30.jpg
vegetative,20260328_1117_vegetative_92_bdown.jpg,data/raw/vegetative/20260328_1117_vegetative_92_bdown.jpg
wilting,20260722_1658_wilting_7_sdown.jpg,data/raw/wilting/20260722_1658_wilting_7_sdown.jpg
full_bloom,20260715_1557_full_bloom_15_rot45.jpg,data/raw/full_bloom/20260715_1557_full_bloom_15_rot45.jpg
budding,20260328_1055_budding_139.jpg,data/raw/budding/20260328_1055_budding_139.jpg
vegetative,20260328_1030_vegetative_28_bup.jpg,data/raw/vegetative/20260328_1030_vegetative_28_bup.jpg
full_bloom,20260727_1722_full_bloom_63_cup.jpg,data/raw/full_bloom/20260727_1722_full_bloom_63_cup.jpg
seed_formation,20260328_1039_seed_formation_84_cup.jpg,data/raw/seed_formation/20260328_1039_seed_formation_84_cup.jpg
full_bloom,20260715_1556_full_bloom_9_cup.jpg,data/raw/full_bloom/20260715_1556_full_bloom_9_cup.jpg
full_bloom,20260328_1100_full_bloom_100_rot30.jpg,data/raw/full_bloom/20260328_1100_full_bloom_100_rot30.jpg
vegetative,20260712_0902_vegetative_132_rot30.jpg,data/raw/vegetative/20260712_0902_vegetative_132_rot30.jpg
budding,20260328_1005_budding_36_rot60.jpg,data/raw/budding/20260328_1005_budding_36_rot60.jpg
full_bloom,20260328_1053_full_bloom_83_rot30.jpg,data/raw/full_bloom/20260328_1053_full_bloom_83_rot30.jpg
seed_formation,20260328_1020_seed_formation_46_rot60.jpg,data/raw/seed_formation/20260328_1020_seed_formation_46_rot60.jpg
wilting,20260824_1721_wilting_106_sdown.jpg,data/raw/wilting/20260824_1721_wilting_106_sdown.jpg
full_bloom,20260715_1556_full_bloom_9_bdown.jpg,data/raw/full_bloom/20260715_1556_full_bloom_9_bdown.jpg
pre_bloom,20260328_1043_pre_bloom_40_sup.jpg,data/raw/pre_bloom/20260328_1043_pre_bloom_40_sup.jpg
budding,20260328_1011_budding_94_rot60.jpg,data/raw/budding/20260328_1011_budding_94_rot60.jpg
pre_bloom,20260328_1005_pre_bloom_7_bup.jpg,data/raw/pre_bloom/20260328_1005_pre_bloom_7_bup.jpg
pre_bloom,20260727_1555_pre_bloom_38_rot60.jpg,data/raw/pre_bloom/20260727_1555_pre_bloom_38_rot60.jpg
seed_formation,20260328_1041_seed_formation_108_bup.jpg,data/raw/seed_formation/20260328_1041_seed_formation_108_bup.jpg
seed_formation,20260722_1745_seed_formation_13.jpg,data/raw/seed_formation/20260722_1745_seed_formation_13.jpg
full_bloom,20260727_1707_full_bloom_35_rot30.jpg,data/raw/full_bloom/20260727_1707_full_bloom_35_rot30.jpg
full_bloom,20260328_1100_full_bloom_96_rot30.jpg,data/raw/full_bloom/20260328_1100_full_bloom_96_rot30.jpg
pre_bloom,20260726_1336_pre_bloom_31_cup.jpg,data/raw/pre_bloom/20260726_1336_pre_bloom_31_cup.jpg
wilting,20260824_1721_wilting_107_rot45.jpg,data/raw/wilting/20260824_1721_wilting_107_rot45.jpg
wilting,20260819_1717_wilting_27_cdown.jpg,data/raw/wilting/20260819_1717_wilting_27_cdown.jpg
seed_formation,20260727_1732_seed_formation_171_sup.jpg,data/raw/seed_formation/20260727_1732_seed_formation_171_sup.jpg
budding,20260328_1110_budding_159_bup.jpg,data/raw/budding/20260328_1110_budding_159_bup.jpg
budding,20260328_1055_budding_141_sup.jpg,data/raw/budding/20260328_1055_budding_141_sup.jpg
full_bloom,flowerin_0000_full_bloom_157_sup.jpg,data/raw/full_bloom/flowerin_0000_full_bloom_157_sup.jpg
vegetative,20260328_1117_vegetative_80_rot45.jpg,data/raw/vegetative/20260328_1117_vegetative_80_rot45.jpg
budding,20260328_1005_budding_39_rot30.jpg,data/raw/budding/20260328_1005_budding_39_rot30.jpg
seed_formation,20260328_1020_seed_formation_46_cup.jpg,data/raw/seed_formation/20260328_1020_seed_formation_46_cup.jpg
pre_bloom,20260328_1003_pre_bloom_2_cdown.jpg,data/raw/pre_bloom/20260328_1003_pre_bloom_2_cdown.jpg
budding,20260328_1042_budding_130_rot45.jpg,data/raw/budding/20260328_1042_budding_130_rot45.jpg
wilting,20260824_1707_wilting_69_rot60.jpg,data/raw/wilting/20260824_1707_wilting_69_rot60.jpg
pre_bloom,20260328_1042_pre_bloom_28.jpg,data/raw/pre_bloom/20260328_1042_pre_bloom_28.jpg
budding,20260328_1018_budding_128_bdown.jpg,data/raw/budding/20260328_1018_budding_128_bdown.jpg
seed_formation,20260722_1754_seed_formation_161_sdown.jpg,data/raw/seed_formation/20260722_1754_seed_formation_161_sdown.jpg
budding,20260328_1110_budding_159_cdown.jpg,data/raw/budding/20260328_1110_budding_159_cdown.jpg
seed_formation,20260328_1020_seed_formation_54.jpg,data/raw/seed_formation/20260328_1020_seed_formation_54.jpg
seed_formation,20260727_1733_seed_formation_172_bdown.jpg,data/raw/seed_formation/20260727_1733_seed_formation_172_bdown.jpg
vegetative,20260712_0901_vegetative_128_rot45.jpg,data/raw/vegetative/20260712_0901_vegetative_128_rot45.jpg
pre_bloom,20260727_1711_pre_bloom_49_cup.jpg,data/raw/pre_bloom/20260727_1711_pre_bloom_49_cup.jpg
full_bloom,20260328_1059_full_bloom_92_sup.jpg,data/raw/full_bloom/20260328_1059_full_bloom_92_sup.jpg
wilting,20260824_1708_wilting_78_rot60.jpg,data/raw/wilting/20260824_1708_wilting_78_rot60.jpg
budding,20260328_1110_budding_170_rot60.jpg,data/raw/budding/20260328_1110_budding_170_rot60.jpg
seed_formation,20260328_1020_seed_formation_42.jpg,data/raw/seed_formation/20260328_1020_seed_formation_42.jpg
seed_formation,20260328_1009_seed_formation_33_cup.jpg,data/raw/seed_formation/20260328_1009_seed_formation_33_cup.jpg
vegetative,20260328_1046_vegetative_62_sdown.jpg,data/raw/vegetative/20260328_1046_vegetative_62_sdown.jpg
budding,20260328_1055_budding_142_rot45.jpg,data/raw/budding/20260328_1055_budding_142_rot45.jpg
seed_formation,20260722_1745_seed_formation_156_bdown.jpg,data/raw/seed_formation/20260722_1745_seed_formation_156_bdown.jpg
budding,20260328_1005_budding_13_sdown.jpg,data/raw/budding/20260328_1005_budding_13_sdown.jpg
wilting,20260328_1056_wilting_3_cup.jpg,data/raw/wilting/20260328_1056_wilting_3_cup.jpg
wilting,20260814_1637_wilting_27_bup.jpg,data/raw/wilting/20260814_1637_wilting_27_bup.jpg
full_bloom,20260328_1036_full_bloom_30_sdown.jpg,data/raw/full_bloom/20260328_1036_full_bloom_30_sdown.jpg
budding,20260328_1011_budding_89_bup.jpg,data/raw/budding/20260328_1011_budding_89_bup.jpg
vegetative,20260722_1821_vegetative_151_sup.jpg,data/raw/vegetative/20260722_1821_vegetative_151_sup.jpg
budding,20260328_1005_budding_1_bup.jpg,data/raw/budding/20260328_1005_budding_1_bup.jpg
full_bloom,20260328_1114_full_bloom_130_sup.jpg,data/raw/full_bloom/20260328_1114_full_bloom_130_sup.jpg
vegetative,20260328_1116_vegetative_73_rot30.jpg,data/raw/vegetative/20260328_1116_vegetative_73_rot30.jpg
pre_bloom,20260328_1043_pre_bloom_35_cdown.jpg,data/raw/pre_bloom/20260328_1043_pre_bloom_35_cdown.jpg
wilting,20260819_1716_wilting_25_bup.jpg,data/raw/wilting/20260819_1716_wilting_25_bup.jpg
budding,20260328_1005_budding_65_rot60.jpg,data/raw/budding/20260328_1005_budding_65_rot60.jpg
seed_formation,20260328_1041_seed_formation_116_bup.jpg,data/raw/seed_formation/20260328_1041_seed_formation_116_bup.jpg
seed_formation,20260328_1019_seed_formation_38.jpg,data/raw/seed_formation/20260328_1019_seed_formation_38.jpg
budding,20260328_1123_budding_220_cup.jpg,data/raw/budding/20260328_1123_budding_220_cup.jpg
vegetative,vegetati_0000_vegetative_177_rot45.jpg,data/raw/vegetative/vegetati_0000_vegetative_177_rot45.jpg
seed_formation,20260328_1006_seed_formation_3_rot45.jpg,data/raw/seed_formation/20260328_1006_seed_formation_3_rot45.jpg
seed_formation,20260328_1022_seed_formation_66_cup.jpg,data/raw/seed_formation/20260328_1022_seed_formation_66_cup.jpg
wilting,20260824_1705_wilting_50_sup.jpg,data/raw/wilting/20260824_1705_wilting_50_sup.jpg
full_bloom,20260715_1555_full_bloom_1_rot60.jpg,data/raw/full_bloom/20260715_1555_full_bloom_1_rot60.jpg
vegetative,20260712_0902_vegetative_131_rot60.jpg,data/raw/vegetative/20260712_0902_vegetative_131_rot60.jpg
pre_bloom,20260328_1108_pre_bloom_55_rot60.jpg,data/raw/pre_bloom/20260328_1108_pre_bloom_55_rot60.jpg
vegetative,20260328_1117_vegetative_80_bdown.jpg,data/raw/vegetative/20260328_1117_vegetative_80_bdown.jpg
vegetative,flowerin_0000_vegetative_169_bup.jpg,data/raw/vegetative/flowerin_0000_vegetative_169_bup.jpg
seed_formation,20260722_1755_seed_formation_167_rot60.jpg,data/raw/seed_formation/20260722_1755_seed_formation_167_rot60.jpg
seed_formation,20260731_1719_seed_formation_180_rot45.jpg,data/raw/seed_formation/20260731_1719_seed_formation_180_rot45.jpg
pre_bloom,20260727_1555_pre_bloom_41_cdown.jpg,data/raw/pre_bloom/20260727_1555_pre_bloom_41_cdown.jpg
wilting,20260814_1636_wilting_20_rot60.jpg,data/raw/wilting/20260814_1636_wilting_20_rot60.jpg
pre_bloom,20260328_1108_pre_bloom_53_rot30.jpg,data/raw/pre_bloom/20260328_1108_pre_bloom_53_rot30.jpg
full_bloom,20260328_1013_full_bloom_3_rot60.jpg,data/raw/full_bloom/20260328_1013_full_bloom_3_rot60.jpg
pre_bloom,20260722_1743_pre_bloom_23_bup.jpg,data/raw/pre_bloom/20260722_1743_pre_bloom_23_bup.jpg
full_bloom,20260722_1744_full_bloom_23_rot60.jpg,data/raw/full_bloom/20260722_1744_full_bloom_23_rot60.jpg
seed_formation,20260727_1733_seed_formation_176_sup.jpg,data/raw/seed_formation/20260727_1733_seed_formation_176_sup.jpg
budding,inflores_0000_budding_228_rot45.jpg,data/raw/budding/inflores_0000_budding_228_rot45.jpg
pre_bloom,20260328_1043_pre_bloom_35_rot45.jpg,data/raw/pre_bloom/20260328_1043_pre_bloom_35_rot45.jpg
wilting,20260824_1706_wilting_58_bdown.jpg,data/raw/wilting/20260824_1706_wilting_58_bdown.jpg
seed_formation,20260731_1719_seed_formation_183_rot45.jpg,data/raw/seed_formation/20260731_1719_seed_formation_183_rot45.jpg
full_bloom,20260727_1724_full_bloom_70_cdown.jpg,data/raw/full_bloom/20260727_1724_full_bloom_70_cdown.jpg
pre_bloom,20260727_1736_pre_bloom_67_sup.jpg,data/raw/pre_bloom/20260727_1736_pre_bloom_67_sup.jpg
seed_formation,20260328_1020_seed_formation_41_rot45.jpg,data/raw/seed_formation/20260328_1020_seed_formation_41_rot45.jpg
full_bloom,20260722_1804_full_bloom_29_sdown.jpg,data/raw/full_bloom/20260722_1804_full_bloom_29_sdown.jpg
seed_formation,20260328_1009_seed_formation_33.jpg,data/raw/seed_formation/20260328_1009_seed_formation_33.jpg
pre_bloom,20260328_1003_pre_bloom_4_cdown.jpg,data/raw/pre_bloom/20260328_1003_pre_bloom_4_cdown.jpg
wilting,20260824_1709_wilting_83.jpg,data/raw/wilting/20260824_1709_wilting_83.jpg
full_bloom,20260715_1557_full_bloom_12_cdown.jpg,data/raw/full_bloom/20260715_1557_full_bloom_12_cdown.jpg
vegetative,20260804_1656_vegetative_160.jpg,data/raw/vegetative/20260804_1656_vegetative_160.jpg
full_bloom,20260328_1037_full_bloom_35_rot30.jpg,data/raw/full_bloom/20260328_1037_full_bloom_35_rot30.jpg
budding,20260328_1059_budding_156_bdown.jpg,data/raw/budding/20260328_1059_budding_156_bdown.jpg
budding,20260328_1122_budding_212_sdown.jpg,data/raw/budding/20260328_1122_budding_212_sdown.jpg
full_bloom,20260328_1112_full_bloom_125_sdown.jpg,data/raw/full_bloom/20260328_1112_full_bloom_125_sdown.jpg
budding,20260328_1055_budding_143_sup.jpg,data/raw/budding/20260328_1055_budding_143_sup.jpg
full_bloom,20260727_1707_full_bloom_34_sdown.jpg,data/raw/full_bloom/20260727_1707_full_bloom_34_sdown.jpg
wilting,20260824_1705_wilting_50_bdown.jpg,data/raw/wilting/20260824_1705_wilting_50_bdown.jpg
vegetative,20260328_1032_vegetative_37_rot45.jpg,data/raw/vegetative/20260328_1032_vegetative_37_rot45.jpg
vegetative,20260722_1821_vegetative_151_cdown.jpg,data/raw/vegetative/20260722_1821_vegetative_151_cdown.jpg
budding,20260328_1055_budding_134_rot30.jpg,data/raw/budding/20260328_1055_budding_134_rot30.jpg
seed_formation,20260722_1754_seed_formation_161.jpg,data/raw/seed_formation/20260722_1754_seed_formation_161.jpg
budding,20260328_1005_budding_33.jpg,data/raw/budding/20260328_1005_budding_33.jpg
budding,20260328_1110_budding_171_rot30.jpg,data/raw/budding/20260328_1110_budding_171_rot30.jpg
vegetative,20260712_0838_vegetative_103_rot60.jpg,data/raw/vegetative/20260712_0838_vegetative_103_rot60.jpg
vegetative,flowerin_0000_vegetative_166_cup.jpg,data/raw/vegetative/flowerin_0000_vegetative_166_cup.jpg
pre_bloom,20260811_1640_pre_bloom_113_sdown.jpg,data/raw/pre_bloom/20260811_1640_pre_bloom_113_sdown.jpg
budding,20260328_1010_budding_85_cup.jpg,data/raw/budding/20260328_1010_budding_85_cup.jpg
full_bloom,20260715_1557_full_bloom_12_sup.jpg,data/raw/full_bloom/20260715_1557_full_bloom_12_sup.jpg
pre_bloom,20260328_1003_pre_bloom_4_rot60.jpg,data/raw/pre_bloom/20260328_1003_pre_bloom_4_rot60.jpg
pre_bloom,20260727_1711_pre_bloom_51_bup.jpg,data/raw/pre_bloom/20260727_1711_pre_bloom_51_bup.jpg
