image_id,filename,class,split,plant_part,severity,affected_area_percent,notes
Phyllosticta_LS_0231,Phyllosticta_LS_0231.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0232,Phyllosticta_LS_0232.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0233,Phyllosticta_LS_0233.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0234,Phyllosticta_LS_0234.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0235,Phyllosticta_LS_0235.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0236,Phyllosticta_LS_0236.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0237,Phyllosticta_LS_0237.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0238,Phyllosticta_LS_0238.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0239,Phyllosticta_LS_0239.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0240,Phyllosticta_LS_0240.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0241,Phyllosticta_LS_0241.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0242,Phyllosticta_LS_0242.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0243,Phyllosticta_LS_0243.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0244,Phyllosticta_LS_0244.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0245,Phyllosticta_LS_0245.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0246,Phyllosticta_LS_0246.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0247,Phyllosticta_LS_0247.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0248,Phyllosticta_LS_0248.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0249,Phyllosticta_LS_0249.jpg,phyllosticta_leaf_spot,validation,leaf,severe,,
Phyllosticta_LS_0250,Phyllosticta_LS_0250.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0251,Phyllosticta_LS_0251.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0252,Phyllosticta_LS_0252.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0253,Phyllosticta_LS_0253.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0254,Phyllosticta_LS_0254.jpg,phyllosticta_leaf_spot,validation,leaf,severe,,
Phyllosticta_LS_0255,Phyllosticta_LS_0255.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0256,Phyllosticta_LS_0256.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0257,Phyllosticta_LS_0257.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0258,Phyllosticta_LS_0258.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0259,Phyllosticta_LS_0259.jpg,phyllosticta_leaf_spot,test,leaf,moderate,,
Phyllosticta_LS_0260,Phyllosticta_LS_0260.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0261,Phyllosticta_LS_0261.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0262,Phyllosticta_LS_0262.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0263,Phyllosticta_LS_0263.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0264,Phyllosticta_LS_0264.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0265,Phyllosticta_LS_0265.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0266,Phyllosticta_LS_0266.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0267,Phyllosticta_LS_0267.jpg,phyllosticta_leaf_spot,validation,leaf,severe,,
Phyllosticta_LS_0268,Phyllosticta_LS_0268.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0269,Phyllosticta_LS_0269.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0270,Phyllosticta_LS_0270.jpg,phyllosticta_leaf_spot,test,leaf,moderate,,
Phyllosticta_LS_0271,Phyllosticta_LS_0271.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0272,Phyllosticta_LS_0272.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0273,Phyllosticta_LS_0273.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0274,Phyllosticta_LS_0274.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0275,Phyllosticta_LS_0275.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
