# AUTO-PROPOSED flower labels for background-removed orchid images.
# These are proposals, not verified ground truth. Review the
# low-confidence rows before training on them.
image,source_dir,plant_fraction,flower_fraction,label,confidence,colour,n_blobs,note
V551.jpg,C:/Users/VICTUS/Pictures/orchid,0.1475,0.2576,flower,1.0,magenta,2,
V552.jpg,C:/Users/VICTUS/Pictures/orchid,0.2756,0.0,no_flower,1.0,,0,
V553.jpg,C:/Users/VICTUS/Pictures/orchid,0.2216,0.0509,flower,0.848,yellow,4,
V554.jpg,C:/Users/VICTUS/Pictures/orchid,0.1667,0.1319,flower,1.0,orange,6,
V555.jpg,C:/Users/VICTUS/Pictures/orchid,0.2283,0.0,no_flower,1.0,,0,
V556.jpg,C:/Users/VICTUS/Pictures/orchid,0.3647,0.2592,flower,1.0,yellow,1,
V557.jpg,C:/Users/VICTUS/Pictures/orchid,0.445,0.2205,flower,1.0,magenta,1,
V558.jpg,C:/Users/VICTUS/Pictures/orchid,0.1928,0.0,no_flower,1.0,,0,
V559.jpg,C:/Users/VICTUS/Pictures/orchid,0.2344,0.0,no_flower,1.0,,0,
V560.jpg,C:/Users/VICTUS/Pictures/orchid,0.228,0.3776,flower,1.0,red,1,
V561.jpg,C:/Users/VICTUS/Pictures/orchid,0.2792,0.0,no_flower,1.0,,0,
V562.jpg,C:/Users/VICTUS/Pictures/orchid,0.2293,0.0,no_flower,1.0,,0,
V563.jpg,C:/Users/VICTUS/Pictures/orchid,0.186,0.0,no_flower,1.0,,0,
V564.jpg,C:/Users/VICTUS/Pictures/orchid,0.1766,0.0,no_flower,1.0,,0,
V565.jpg,C:/Users/VICTUS/Pictures/orchid,0.2771,0.003,no_flower,0.848,,1,
V566.jpg,C:/Users/VICTUS/Pictures/orchid,0.2347,0.0,no_flower,1.0,,0,
V567.jpg,C:/Users/VICTUS/Pictures/orchid,0.2528,0.0,no_flower,1.0,,0,
V568.jpg,C:/Users/VICTUS/Pictures/orchid,0.4255,0.2411,flower,1.0,violet,1,
V569.jpg,C:/Users/VICTUS/Pictures/orchid,0.1998,0.0,no_flower,1.0,,0,
V570.jpg,C:/Users/VICTUS/Pictures/orchid,0.276,0.0036,no_flower,0.819,,1,
V571.jpg,C:/Users/VICTUS/Pictures/orchid,0.1602,0.4614,flower,1.0,violet,1,
V572.jpg,C:/Users/VICTUS/Pictures/orchid,0.2156,0.0,no_flower,1.0,,0,
V573.jpg,C:/Users/VICTUS/Pictures/orchid,0.2781,0.0,no_flower,1.0,,0,
V574.jpg,C:/Users/VICTUS/Pictures/orchid,0.2824,0.0,no_flower,1.0,,0,
V575.jpg,C:/Users/VICTUS/Pictures/orchid,0.6044,0.0029,no_flower,0.857,,1,
V576.jpg,C:/Users/VICTUS/Pictures/orchid,0.3577,0.0023,no_flower,0.886,,1,
V577.jpg,C:/Users/VICTUS/Pictures/orchid,0.1516,0.0,no_flower,1.0,,0,
V578.jpg,C:/Users/VICTUS/Pictures/orchid,0.1668,0.0,no_flower,1.0,,0,
V579.jpg,C:/Users/VICTUS/Pictures/orchid,0.1837,0.0,no_flower,1.0,,0,
V580.jpg,C:/Users/VICTUS/Pictures/orchid,0.2402,0.0,no_flower,1.0,,0,
V581.jpg,C:/Users/VICTUS/Pictures/orchid,0.4193,0.134,flower,1.0,magenta,1,
V582.jpg,C:/Users/VICTUS/Pictures/orchid,0.2211,0.0,no_flower,1.0,,0,
V583.jpg,C:/Users/VICTUS/Pictures/orchid,0.1643,0.0,no_flower,1.0,,0,
V584.jpg,C:/Users/VICTUS/Pictures/orchid,0.0816,0.1036,flower,1.0,violet,1,
V585.jpg,C:/Users/VICTUS/Pictures/orchid,0.161,0.0,no_flower,1.0,,0,
V586.jpg,C:/Users/VICTUS/Pictures/orchid,0.2549,0.2437,flower,1.0,orange,1,
V587.jpg,C:/Users/VICTUS/Pictures/orchid,0.3488,0.0,no_flower,1.0,,0,
V588.jpg,C:/Users/VICTUS/Pictures/orchid,0.2346,0.0,no_flower,1.0,,0,
V589.jpg,C:/Users/VICTUS/Pictures/orchid,0.168,0.0,no_flower,1.0,,0,
V590.jpg,C:/Users/VICTUS/Pictures/orchid,0.1615,0.0,no_flower,1.0,,0,
V591.jpg,C:/Users/VICTUS/Pictures/orchid,0.2349,0.0,no_flower,1.0,,0,
V592.jpg,C:/Users/VICTUS/Pictures/orchid,0.3134,0.0206,flower,0.344,yellow,2,
V593.jpg,C:/Users/VICTUS/Pictures/orchid,0.1346,0.0,no_flower,1.0,,0,
V594.jpg,C:/Users/VICTUS/Pictures/orchid,0.1933,0.0,no_flower,1.0,,0,
V595.jpg,C:/Users/VICTUS/Pictures/orchid,0.3958,0.3928,flower,1.0,dark,1,
V596.jpg,C:/Users/VICTUS/Pictures/orchid,0.259,0.0,no_flower,1.0,,0,
V597.jpg,C:/Users/VICTUS/Pictures/orchid,0.2773,0.0,no_flower,1.0,,0,
V598.jpg,C:/Users/VICTUS/Pictures/orchid,0.3041,0.0,no_flower,1.0,,0,
V599.jpg,C:/Users/VICTUS/Pictures/orchid,0.1646,0.0,no_flower,1.0,,0,
V600.jpg,C:/Users/VICTUS/Pictures/orchid,0.2236,0.3056,flower,1.0,violet,1,
V601.jpg,C:/Users/VICTUS/Pictures/orchid,0.2587,0.0,no_flower,1.0,,0,
V602.jpg,C:/Users/VICTUS/Pictures/orchid,0.2793,0.0034,no_flower,0.831,,1,
V603.jpg,C:/Users/VICTUS/Pictures/orchid,0.2528,0.0,no_flower,1.0,,0,
V604.jpg,C:/Users/VICTUS/Pictures/orchid,0.2987,0.0042,no_flower,0.789,,1,
V605.jpg,C:/Users/VICTUS/Pictures/orchid,0.1789,0.0,no_flower,1.0,,0,
V606.jpg,C:/Users/VICTUS/Pictures/orchid,0.1735,0.0991,flower,1.0,orange,7,
V607.jpg,C:/Users/VICTUS/Pictures/orchid,0.2063,0.0,no_flower,1.0,,0,
V608.jpg,C:/Users/VICTUS/Pictures/orchid,0.1709,0.0,no_flower,1.0,,0,
V609.jpg,C:/Users/VICTUS/Pictures/orchid,0.2138,0.235,flower,1.0,violet,1,
V610.jpg,C:/Users/VICTUS/Pictures/orchid,0.2122,0.0,no_flower,1.0,,0,
V611.jpg,C:/Users/VICTUS/Pictures/orchid,0.3093,0.0,no_flower,1.0,,0,
V612.jpg,C:/Users/VICTUS/Pictures/orchid,0.2464,0.0,no_flower,1.0,,0,
V613.jpg,C:/Users/VICTUS/Pictures/orchid,0.16,0.433,flower,1.0,violet,1,
V614.jpg,C:/Users/VICTUS/Pictures/orchid,0.2321,0.0,no_flower,1.0,,0,
V615.jpg,C:/Users/VICTUS/Pictures/orchid,0.2888,0.0051,no_flower,0.747,,1,
V616.jpg,C:/Users/VICTUS/Pictures/orchid,0.213,0.4185,flower,1.0,violet,1,
V617.jpg,C:/Users/VICTUS/Pictures/orchid,0.2021,0.0,no_flower,1.0,,0,
V618.jpg,C:/Users/VICTUS/Pictures/orchid,0.1812,0.0,no_flower,1.0,,0,
V619.jpg,C:/Users/VICTUS/Pictures/orchid,0.0507,0.1829,flower,1.0,violet,1,
V620.jpg,C:/Users/VICTUS/Pictures/orchid,0.2075,0.0,no_flower,1.0,,0,
V621.jpg,C:/Users/VICTUS/Pictures/orchid,0.2856,0.0,no_flower,1.0,,0,
V622.jpg,C:/Users/VICTUS/Pictures/orchid,0.2794,0.0,no_flower,1.0,,0,
V623.jpg,C:/Users/VICTUS/Pictures/orchid,0.1879,0.0,no_flower,1.0,,0,
V624.jpg,C:/Users/VICTUS/Pictures/orchid,0.2079,0.2354,flower,1.0,violet,1,
V625.jpg,C:/Users/VICTUS/Pictures/orchid,0.2835,0.003,no_flower,0.851,,1,
V626.jpg,C:/Users/VICTUS/Pictures/orchid,0.3358,0.0,no_flower,1.0,,0,
V627.jpg,C:/Users/VICTUS/Pictures/orchid,0.3041,0.0,no_flower,1.0,,0,
V628.jpg,C:/Users/VICTUS/Pictures/orchid,0.2602,0.0,no_flower,1.0,,0,
V629.jpg,C:/Users/VICTUS/Pictures/orchid,0.0948,0.4749,flower,1.0,violet,1,
V630.jpg,C:/Users/VICTUS/Pictures/orchid,0.2044,0.0,no_flower,1.0,,0,
V631.jpg,C:/Users/VICTUS/Pictures/orchid,0.177,0.0,no_flower,1.0,,0,
V632.jpg,C:/Users/VICTUS/Pictures/orchid,0.1889,0.0,no_flower,1.0,,0,
V633.jpg,C:/Users/VICTUS/Pictures/orchid,0.2393,0.0,no_flower,1.0,,0,
V634.jpg,C:/Users/VICTUS/Pictures/orchid,0.2282,0.0,no_flower,1.0,,0,
V635.jpg,C:/Users/VICTUS/Pictures/orchid,0.2677,0.0,no_flower,1.0,,0,
V636.jpg,C:/Users/VICTUS/Pictures/orchid,0.162,0.0,no_flower,1.0,,0,
V637.jpg,C:/Users/VICTUS/Pictures/orchid,0.2352,0.0,no_flower,1.0,,0,
V638.jpg,C:/Users/VICTUS/Pictures/orchid,0.2422,0.297,flower,1.0,yellow,1,
V639.jpg,C:/Users/VICTUS/Pictures/orchid,0.2216,0.004,no_flower,0.8,,1,
V640.jpg,C:/Users/VICTUS/Pictures/orchid,0.2967,0.2733,flower,1.0,violet,1,
V641.jpg,C:/Users/VICTUS/Pictures/orchid,0.2558,0.0,no_flower,1.0,,0,
V642.jpg,C:/Users/VICTUS/Pictures/orchid,0.2748,0.0041,no_flower,0.797,,1,
V643.jpg,C:/Users/VICTUS/Pictures/orchid,0.2619,0.0,no_flower,1.0,,0,
V644.jpg,C:/Users/VICTUS/Pictures/orchid,0.2166,0.4204,flower,1.0,violet,1,
V645.jpg,C:/Users/VICTUS/Pictures/orchid,0.2128,0.0,no_flower,1.0,,0,
V646.jpg,C:/Users/VICTUS/Pictures/orchid,0.2608,0.3075,flower,1.0,violet,1,
V647.jpg,C:/Users/VICTUS/Pictures/orchid,0.2128,0.0,no_flower,1.0,,0,
V648.jpg,C:/Users/VICTUS/Pictures/orchid,0.2773,0.3108,flower,1.0,magenta,1,
V649.jpg,C:/Users/VICTUS/Pictures/orchid,0.2436,0.0,no_flower,1.0,,0,
V650.jpg,C:/Users/VICTUS/Pictures/orchid,0.2418,0.0,no_flower,1.0,,0,
V651.jpg,C:/Users/VICTUS/Pictures/orchid,0.219,0.0,no_flower,1.0,,0,
V652.jpg,C:/Users/VICTUS/Pictures/orchid,0.3404,0.0036,no_flower,0.821,,1,
V653.jpg,C:/Users/VICTUS/Pictures/orchid,0.2648,0.0,no_flower,1.0,,0,
V654.jpg,C:/Users/VICTUS/Pictures/orchid,0.3204,0.0,no_flower,1.0,,0,
V655.jpg,C:/Users/VICTUS/Pictures/orchid,0.3866,0.1882,flower,1.0,dark,1,
V656.jpg,C:/Users/VICTUS/Pictures/orchid,0.1641,0.0,no_flower,1.0,,0,
V657.jpg,C:/Users/VICTUS/Pictures/orchid,0.3155,0.0034,no_flower,0.829,,1,
V658.jpg,C:/Users/VICTUS/Pictures/orchid,0.2511,0.0,no_flower,1.0,,0,
V659.jpg,C:/Users/VICTUS/Pictures/orchid,0.2056,0.2553,flower,1.0,magenta,2,
V660.jpg,C:/Users/VICTUS/Pictures/orchid,0.1334,0.2971,flower,1.0,violet,1,
V661.jpg,C:/Users/VICTUS/Pictures/orchid,0.353,0.2359,flower,1.0,violet,2,
V662.jpg,C:/Users/VICTUS/Pictures/orchid,0.2359,0.0,no_flower,1.0,,0,
V663.jpg,C:/Users/VICTUS/Pictures/orchid,0.2661,0.0,no_flower,1.0,,0,
V664.jpg,C:/Users/VICTUS/Pictures/orchid,0.3655,0.3866,flower,1.0,red,1,
V665.jpg,C:/Users/VICTUS/Pictures/orchid,0.2529,0.0,no_flower,1.0,,0,
V666.jpg,C:/Users/VICTUS/Pictures/orchid,0.3157,0.0,no_flower,1.0,,0,
V667.jpg,C:/Users/VICTUS/Pictures/orchid,0.1667,0.0,no_flower,1.0,,0,
V668.jpg,C:/Users/VICTUS/Pictures/orchid,0.214,0.0,no_flower,1.0,,0,
V669.jpg,C:/Users/VICTUS/Pictures/orchid,0.2197,0.0,no_flower,1.0,,0,
V670.jpg,C:/Users/VICTUS/Pictures/orchid,0.3027,0.0038,no_flower,0.812,,1,
V671.jpg,C:/Users/VICTUS/Pictures/orchid,0.1708,0.134,flower,1.0,orange,5,
V672.jpg,C:/Users/VICTUS/Pictures/orchid,0.2559,0.0,no_flower,1.0,,0,
V673.jpg,C:/Users/VICTUS/Pictures/orchid,0.235,0.0,no_flower,1.0,,0,
V674.jpg,C:/Users/VICTUS/Pictures/orchid,0.2411,0.0034,no_flower,0.83,,1,
V675.jpg,C:/Users/VICTUS/Pictures/orchid,0.2735,0.0047,no_flower,0.763,,1,
V676.jpg,C:/Users/VICTUS/Pictures/orchid,0.2016,0.0,no_flower,1.0,,0,
V677.jpg,C:/Users/VICTUS/Pictures/orchid,0.2736,0.0,no_flower,1.0,,0,
V678.jpg,C:/Users/VICTUS/Pictures/orchid,0.3172,0.2428,flower,1.0,dark,1,
V679.jpg,C:/Users/VICTUS/Pictures/orchid,0.1617,0.431,flower,1.0,violet,1,
V680.jpg,C:/Users/VICTUS/Pictures/orchid,0.1414,0.0,no_flower,1.0,,0,
V681.jpg,C:/Users/VICTUS/Pictures/orchid,0.2425,0.0,no_flower,1.0,,0,
V682.jpg,C:/Users/VICTUS/Pictures/orchid,0.2138,0.0512,flower,0.853,yellow,6,
V683.jpg,C:/Users/VICTUS/Pictures/orchid,0.2461,0.2439,flower,1.0,violet,1,
V684.jpg,C:/Users/VICTUS/Pictures/orchid,0.0906,0.1691,flower,1.0,violet,1,
V685.jpg,C:/Users/VICTUS/Pictures/orchid,0.1462,0.0,no_flower,1.0,,0,
V686.jpg,C:/Users/VICTUS/Pictures/orchid,0.2955,0.0,no_flower,1.0,,0,
V687.jpg,C:/Users/VICTUS/Pictures/orchid,0.2406,0.0,no_flower,1.0,,0,
V688.jpg,C:/Users/VICTUS/Pictures/orchid,0.2338,0.0,no_flower,1.0,,0,
V689.jpg,C:/Users/VICTUS/Pictures/orchid,0.2155,0.0,no_flower,1.0,,0,
V690.jpg,C:/Users/VICTUS/Pictures/orchid,0.2263,0.0,no_flower,1.0,,0,
V691.jpg,C:/Users/VICTUS/Pictures/orchid,0.2887,0.0,no_flower,1.0,,0,
V692.jpg,C:/Users/VICTUS/Pictures/orchid,0.2447,0.0,no_flower,1.0,,0,
V693.jpg,C:/Users/VICTUS/Pictures/orchid,0.2598,0.4273,flower,1.0,violet,1,
V694.jpg,C:/Users/VICTUS/Pictures/orchid,0.1878,0.0,no_flower,1.0,,0,
V695.jpg,C:/Users/VICTUS/Pictures/orchid,0.2467,0.0,no_flower,1.0,,0,
V696.jpg,C:/Users/VICTUS/Pictures/orchid,0.2515,0.0,no_flower,1.0,,0,
V697.jpg,C:/Users/VICTUS/Pictures/orchid,0.2142,0.2646,flower,1.0,orange,1,
V698.jpg,C:/Users/VICTUS/Pictures/orchid,0.2983,0.2603,flower,1.0,violet,2,
V699.jpg,C:/Users/VICTUS/Pictures/orchid,0.1814,0.0,no_flower,1.0,,0,
V700.jpg,C:/Users/VICTUS/Pictures/orchid,0.3402,0.0,no_flower,1.0,,0,
V701.jpg,C:/Users/VICTUS/Pictures/orchid,0.325,0.3066,flower,1.0,magenta,1,
V702.jpg,C:/Users/VICTUS/Pictures/orchid,0.256,0.0,no_flower,1.0,,0,
V703.jpg,C:/Users/VICTUS/Pictures/orchid,0.3398,0.0031,no_flower,0.843,,1,
V704.jpg,C:/Users/VICTUS/Pictures/orchid,0.2149,0.0525,flower,0.875,yellow,4,
V705.jpg,C:/Users/VICTUS/Pictures/orchid,0.3391,0.0,no_flower,1.0,,0,
V706.jpg,C:/Users/VICTUS/Pictures/orchid,0.2715,0.0,no_flower,1.0,,0,
V707.jpg,C:/Users/VICTUS/Pictures/orchid,0.2822,0.0,no_flower,1.0,,0,
V708.jpg,C:/Users/VICTUS/Pictures/orchid,0.2337,0.0,no_flower,1.0,,0,
V709.jpg,C:/Users/VICTUS/Pictures/orchid,0.082,0.1032,flower,1.0,violet,1,
V710.jpg,C:/Users/VICTUS/Pictures/orchid,0.2619,0.4276,flower,1.0,violet,1,
V711.jpg,C:/Users/VICTUS/Pictures/orchid,0.2336,0.0,no_flower,1.0,,0,
V712.jpg,C:/Users/VICTUS/Pictures/orchid,0.1993,0.0,no_flower,1.0,,0,
V713.jpg,C:/Users/VICTUS/Pictures/orchid,0.3145,0.0033,no_flower,0.834,,1,
V714.jpg,C:/Users/VICTUS/Pictures/orchid,0.2697,0.0,no_flower,1.0,,0,
V715.jpg,C:/Users/VICTUS/Pictures/orchid,0.3123,0.0207,flower,0.346,yellow,2,
V716.jpg,C:/Users/VICTUS/Pictures/orchid,0.2763,0.0035,no_flower,0.825,,1,
V717.jpg,C:/Users/VICTUS/Pictures/orchid,0.3462,0.0,no_flower,1.0,,0,
V718.jpg,C:/Users/VICTUS/Pictures/orchid,0.1676,0.0,no_flower,1.0,,0,
V719.jpg,C:/Users/VICTUS/Pictures/orchid,0.2018,0.0,no_flower,1.0,,0,
V720.jpg,C:/Users/VICTUS/Pictures/orchid,0.1931,0.0,no_flower,1.0,,0,
V721.jpg,C:/Users/VICTUS/Pictures/orchid,0.1237,0.127,flower,1.0,orange,4,
V722.jpg,C:/Users/VICTUS/Pictures/orchid,0.235,0.0,no_flower,1.0,,0,
V723.jpg,C:/Users/VICTUS/Pictures/orchid,0.2731,0.0,no_flower,1.0,,0,
V724.jpg,C:/Users/VICTUS/Pictures/orchid,0.3032,0.0031,no_flower,0.844,,1,
V725.jpg,C:/Users/VICTUS/Pictures/orchid,0.1843,0.0,no_flower,1.0,,0,
V726.jpg,C:/Users/VICTUS/Pictures/orchid,0.2579,0.0032,no_flower,0.838,,1,
V727.jpg,C:/Users/VICTUS/Pictures/orchid,0.2615,0.0,no_flower,1.0,,0,
V728.jpg,C:/Users/VICTUS/Pictures/orchid,0.2419,0.0,no_flower,1.0,,0,
V729.jpg,C:/Users/VICTUS/Pictures/orchid,0.162,0.0,no_flower,1.0,,0,
V730.jpg,C:/Users/VICTUS/Pictures/orchid,0.2485,0.032,flower,0.533,yellow,3,
V731.jpg,C:/Users/VICTUS/Pictures/orchid,0.2906,0.0038,no_flower,0.81,,1,
V732.jpg,C:/Users/VICTUS/Pictures/orchid,0.1196,0.4426,flower,1.0,magenta,2,
V733.jpg,C:/Users/VICTUS/Pictures/orchid,0.2221,0.0,no_flower,1.0,,0,
V734.jpg,C:/Users/VICTUS/Pictures/orchid,0.2333,0.0,no_flower,1.0,,0,
V735.jpg,C:/Users/VICTUS/Pictures/orchid,0.1858,0.0,no_flower,1.0,,0,
V736.jpg,C:/Users/VICTUS/Pictures/orchid,0.1442,0.4125,flower,1.0,violet,1,
V737.jpg,C:/Users/VICTUS/Pictures/orchid,0.2681,0.0,no_flower,1.0,,0,
V738.jpg,C:/Users/VICTUS/Pictures/orchid,0.1856,0.0,no_flower,1.0,,0,
V739.jpg,C:/Users/VICTUS/Pictures/orchid,0.1599,0.2748,flower,1.0,orange,2,
V740.jpg,C:/Users/VICTUS/Pictures/orchid,0.2152,0.0,no_flower,1.0,,0,
V741.jpg,C:/Users/VICTUS/Pictures/orchid,0.2282,0.0,no_flower,1.0,,0,
V742.jpg,C:/Users/VICTUS/Pictures/orchid,0.337,0.2938,flower,1.0,yellow,1,
V743.jpg,C:/Users/VICTUS/Pictures/orchid,0.0709,0.171,flower,1.0,violet,1,
V744.jpg,C:/Users/VICTUS/Pictures/orchid,0.2978,0.0,no_flower,1.0,,0,
V745.jpg,C:/Users/VICTUS/Pictures/orchid,0.149,0.0,no_flower,1.0,,0,
V746.jpg,C:/Users/VICTUS/Pictures/orchid,0.2695,0.0,no_flower,1.0,,0,
V747.jpg,C:/Users/VICTUS/Pictures/orchid,0.1315,0.0,no_flower,1.0,,0,
V748.jpg,C:/Users/VICTUS/Pictures/orchid,0.3197,0.0,no_flower,1.0,,0,
V749.jpg,C:/Users/VICTUS/Pictures/orchid,0.2081,0.2684,flower,1.0,violet,1,
V750.jpg,C:/Users/VICTUS/Pictures/orchid,0.3182,0.0038,no_flower,0.811,,1,
V751.jpg,C:/Users/VICTUS/Pictures/orchid,0.2052,0.0,no_flower,1.0,,0,
V752.jpg,C:/Users/VICTUS/Pictures/orchid,0.3027,0.0,no_flower,1.0,,0,
V753.jpg,C:/Users/VICTUS/Pictures/orchid,0.265,0.3283,flower,1.0,violet,2,
V754.jpg,C:/Users/VICTUS/Pictures/orchid,0.2165,0.0,no_flower,1.0,,0,
V755.jpg,C:/Users/VICTUS/Pictures/orchid,0.2389,0.0,no_flower,1.0,,0,
V756.jpg,C:/Users/VICTUS/Pictures/orchid,0.1087,0.0,no_flower,1.0,,0,
V757.jpg,C:/Users/VICTUS/Pictures/orchid,0.1328,0.295,flower,1.0,violet,1,
V758.jpg,C:/Users/VICTUS/Pictures/orchid,0.2032,0.1351,flower,1.0,orange,5,
V759.jpg,C:/Users/VICTUS/Pictures/orchid,0.1999,0.2537,flower,1.0,magenta,3,
V760.jpg,C:/Users/VICTUS/Pictures/orchid,0.1888,0.0,no_flower,1.0,,0,
V761.jpg,C:/Users/VICTUS/Pictures/orchid,0.1829,0.2974,flower,1.0,violet,1,
V762.jpg,C:/Users/VICTUS/Pictures/orchid,0.2248,0.0,no_flower,1.0,,0,
V763.jpg,C:/Users/VICTUS/Pictures/orchid,0.302,0.0,no_flower,1.0,,0,
V764.jpg,C:/Users/VICTUS/Pictures/orchid,0.443,0.3699,flower,1.0,dark,1,
V765.jpg,C:/Users/VICTUS/Pictures/orchid,0.2166,0.0,no_flower,1.0,,0,
V766.jpg,C:/Users/VICTUS/Pictures/orchid,0.0955,0.4712,flower,1.0,violet,1,
V767.jpg,C:/Users/VICTUS/Pictures/orchid,0.212,0.0,no_flower,1.0,,0,
V768.jpg,C:/Users/VICTUS/Pictures/orchid,0.2151,0.3804,flower,1.0,violet,1,
V769.jpg,C:/Users/VICTUS/Pictures/orchid,0.2604,0.0,no_flower,1.0,,0,
V770.jpg,C:/Users/VICTUS/Pictures/orchid,0.1986,0.0,no_flower,1.0,,0,
V771.jpg,C:/Users/VICTUS/Pictures/orchid,0.2245,0.0,no_flower,1.0,,0,
V772.jpg,C:/Users/VICTUS/Pictures/orchid,0.5992,0.0032,no_flower,0.841,,1,
V773.jpg,C:/Users/VICTUS/Pictures/orchid,0.2205,0.0,no_flower,1.0,,0,
V774.jpg,C:/Users/VICTUS/Pictures/orchid,0.2697,0.3211,flower,1.0,violet,2,
V775.jpg,C:/Users/VICTUS/Pictures/orchid,0.2365,0.0,no_flower,1.0,,0,
V776.jpg,C:/Users/VICTUS/Pictures/orchid,0.3071,0.0,no_flower,1.0,,0,
V777.jpg,C:/Users/VICTUS/Pictures/orchid,0.3072,0.3804,flower,1.0,red,1,
V778.jpg,C:/Users/VICTUS/Pictures/orchid,0.2207,0.4293,flower,1.0,violet,1,
V779.jpg,C:/Users/VICTUS/Pictures/orchid,0.3414,0.0,no_flower,1.0,,0,
V780.jpg,C:/Users/VICTUS/Pictures/orchid,0.2773,0.0,no_flower,1.0,,0,
V781.jpg,C:/Users/VICTUS/Pictures/orchid,0.2029,0.0,no_flower,1.0,,0,
V782.jpg,C:/Users/VICTUS/Pictures/orchid,0.1894,0.0,no_flower,1.0,,0,
V783.jpg,C:/Users/VICTUS/Pictures/orchid,0.2091,0.0,no_flower,1.0,,0,
V784.jpg,C:/Users/VICTUS/Pictures/orchid,0.1495,0.2178,flower,1.0,violet,1,
V785.jpg,C:/Users/VICTUS/Pictures/orchid,0.1816,0.0,no_flower,1.0,,0,
V786.jpg,C:/Users/VICTUS/Pictures/orchid,0.2495,0.0,no_flower,1.0,,0,
V787.jpg,C:/Users/VICTUS/Pictures/orchid,0.3844,0.3909,flower,1.0,dark,1,
V788.jpg,C:/Users/VICTUS/Pictures/orchid,0.4428,0.1859,flower,1.0,dark,1,
V789.jpg,C:/Users/VICTUS/Pictures/orchid,0.2565,0.0,no_flower,1.0,,0,
V790.jpg,C:/Users/VICTUS/Pictures/orchid,0.1975,0.0,no_flower,1.0,,0,
V791.jpg,C:/Users/VICTUS/Pictures/orchid,0.2313,0.0,no_flower,1.0,,0,
V792.jpg,C:/Users/VICTUS/Pictures/orchid,0.2039,0.2453,flower,1.0,magenta,2,
V793.jpg,C:/Users/VICTUS/Pictures/orchid,0.1601,0.306,flower,1.0,violet,1,
V794.jpg,C:/Users/VICTUS/Pictures/orchid,0.2151,0.0,no_flower,1.0,,0,
V795.jpg,C:/Users/VICTUS/Pictures/orchid,0.1868,0.0,no_flower,1.0,,0,
V796.jpg,C:/Users/VICTUS/Pictures/orchid,0.2937,0.0,no_flower,1.0,,0,
V797.jpg,C:/Users/VICTUS/Pictures/orchid,0.218,0.0,no_flower,1.0,,0,
V798.jpg,C:/Users/VICTUS/Pictures/orchid,0.2634,0.3017,flower,1.0,violet,1,
V799.jpg,C:/Users/VICTUS/Pictures/orchid,0.3008,0.0,no_flower,1.0,,0,
V800.jpg,C:/Users/VICTUS/Pictures/orchid,0.3089,0.0,no_flower,1.0,,0,
